Nawisko aktualne,Liczba
PETKA,449
PITEK,449
PRYGIEL,449
RAWICKA,449
TOLAK,449
UZDOWSKA,449
BATKOWSKA,448
CHORNA,448
DŁUGA,448
DOMOŃ,448
DOMOWICZ,448
FOIT,448
IZBICKA,448
JACHIMCZYK,448
KANDEFER,448
KOCOŁ,448
KROKOWSKA,448
KUBAN,448
ŁASZCZEWSKA,448
MIELKE,448
MOLGA,448
OPALSKA,448
POPOVA,448
SIELAWA,448
TALKOWSKA,448
ZAWALICH,448
ZIĘBIŃSKA,448
BŁAŻ,447
BUSZKO,447
DAWIDEK,447
DESZCZ,447
GAJCY,447
GWIZDAK,447
HOŁOTA,447
KALA,447
KURZ,447
LEONIAK,447
ŁUCZAJ,447
MAROSZ,447
MOCZKO,447
NAJDOWSKA,447
PAWLOS,447
PIWOWAREK,447
PRACZYK,447
ROPIAK,447
RZEŹNICZEK,447
SZYPERSKA,447
ZATOŃSKA,447
ZAWIASA,447
ZMARZŁY,447
ŻOŁYŃSKA,447
BARTUSIAK,446
BERNATEK,446
BUJAS,446
ĆWIRKO,446
DROBOT,446
GRZEBIEŃ,446
KLUS,446
KONIEC,446
LIBERADZKA,446
LUBASZKA,446
MACHNIKOWSKA,446
MACIEJEWICZ,446
PILEWSKA,446
POPIŃSKA,446
SIDORSKA,446
SKRZESZEWSKA,446
SOBANIA,446
TULEJA,446
WASYLUK,446
ANDREASIK,445
BAŁDYS,445
BEJMA,445
FRYDRYCHOWICZ,445
GŁODKOWSKA,445
GROTOWSKA,445
KOLOCH,445
KRETOWICZ,445
KRYZA,445
KURPANIK,445
LAZAREK,445
MAŁYSZKA,445
MILIŃSKA,445
OCHOTA,445
PAWLISZYN,445
POSPIESZNA,445
PROKOPCZUK,445
SZCZYPTA,445
ŚWIAT,445
TRAWKA,445
TURECKA,445
TYMCZYSZYN,445
WASIUK,445
AMANOWICZ,444
BORKOWICZ,444
GAŁAJ,444
GRECKA,444
HOŁYSZ,444
JARGIŁO,444
KRZESZOWIEC,444
KUKAWKA,444
MACHERZYŃSKA,444
MACIŃSKA,444
NIENAŁTOWSKA,444
PAŃKO,444
PIESTRZYŃSKA,444
SOBIŁO,444
ZGORZELSKA,444
BAUMANN,443
BIESEK,443
BORATYN,443
CHACHAJ,443
CHMIELARCZYK,443
DRUŻKOWSKA,443
FLORIAN,443
GAMROT,443
KARWECKA,443
OJRZYŃSKA,443
OSMULSKA,443
PACHURA,443
PIETRZKIEWICZ,443
RYTWIŃSKA,443
SZPALA,443
WIERCIGROCH,443
BAŁOS,442
BOŃCZYK,442
FALISZEWSKA,442
GĘSIKOWSKA,442
KOŁATA,442
KROKOSZ,442
KUZIEL,442
LUBAŚ,442
LULEK,442
ŁĘKAWSKA,442
MATRACKA,442
NOWOBILSKA,442
OLEŚKIEWICZ,442
PATOŁA,442
REDLICKA,442
SZYMICHOWSKA,442
TROCHIM,442
ZINIEWICZ,442
BOREJKO,441
BORSKA,441
CHARZEWSKA,441
CZUJ,441
DZIWULSKA,441
GARWOLIŃSKA,441
GASZ,441
GILARSKA,441
GRONCZEWSKA,441
JAGLIŃSKA,441
KLÓSKA,441
KOZIEŃ,441
KUBALSKA,441
KUMALA,441
NAROLSKA,441
NOWOGRODZKA,441
OBIEDZIŃSKA,441
PIERZYŃSKA,441
RADZIWON,441
REICHERT,441
SKAWSKA,441
SZEWCZYKOWSKA,441
TRYNISZEWSKA,441
WĘGIER,441
ANKIEWICZ,440
BEDNAROWICZ,440
BIESAGA,440
CHORĄŻAK,440
FIDOR,440
GEMZA,440
JAKUBIUK,440
JASZCZOŁT,440
JONKISZ,440
LUDWISIAK,440
ŁĄCZ,440
OPALACH,440
PREŚ,440
PRZYBYŚ,440
SIWECKA,440
SOKOLIŃSKA,440
UBYSZ,440
WORACH,440
DULIK,439
DUSIK,439
GRANDA,439
JAKÓBIAK,439
KLEINSCHMIDT,439
KOLENDO,439
KOPEL,439
MATULA,439
PALECZNA,439
PIEKŁO,439
RODA,439
ROSOCHACKA,439
RYMASZEWSKA,439
SPISAK,439
WAWRZEŃCZYK,439
WILMAŃSKA,439
ŻABSKA,439
ŻÓŁKOWSKA,439
BORYCZKO,438
CZENCZEK,438
DOMURAD,438
DYCZKO,438
DYSZKIEWICZ,438
GARLIŃSKA,438
GOLONKO,438
GUBAŃSKA,438
HAJDER,438
JAKIMIAK,438
JASINA,438
KRZOSEK,438
MITERA,438
PIŃSKA,438
PITALA,438
RACINOWSKA,438
SMOGORZEWSKA,438
STAREK,438
SUDNIK,438
SZOTEK,438
TROCIŃSKA,438
WIETRZYK,438
CHUDECKA,437
DETKA,437
DOMARECKA,437
FAŁOWSKA,437
FRYŚ,437
JÓZEFCZAK,437
KELER,437
KRZECZKOWSKA,437
LEŻAŃSKA,437
ŁABUŚ,437
ŁOPACKA,437
MICHNOWICZ,437
MORAWA,437
NEHRING,437
PALUSIŃSKA,437
REMBELSKA,437
SOBKOWSKA,437
SZAŁAPSKA,437
BOBIK,436
BOSIACKA,436
DRUSZCZ,436
KARCZMAREK,436
KONONOWICZ,436
KRZOSKA,436
KUBLIK,436
KURGAN,436
MÓRAWSKA,436
PRUSEK,436
SANDECKA,436
SERGIEL,436
TOMASZUK,436
TOMCZYSZYN,436
WALOCHA,436
ZALIŃSKA,436
ZMUDZIŃSKA,436
ŻABIEREK,436
BROŻYŃSKA,435
BYZDRA,435
GOTFRYD,435
GRABKOWSKA,435
GRAMZA,435
GRZEMSKA,435
GUMNA,435
IGLEWSKA,435
IŻYKOWSKA,435
JARNOT,435
JASNOCH,435
KOŁPAK,435
KONIECZEK,435
KRYSTA,435
KSEL,435
KWACZYŃSKA,435
LINK,435
ŁECHTAŃSKA,435
PELOWSKA,435
PIEKARA,435
SIEŃSKA,435
SKOLIK,435
STENZEL,435
SZLAGOWSKA,435
SZPYTMA,435
ŻMIJA,435
ŻYTO,435
ANTONIEWSKA,434
BIAŁKA,434
DULAK,434
HACHUŁA,434
JEZIOR,434
KOLKA,434
KOPAŁA,434
KRASSOWSKA,434
MYGA,434
NIETUPSKA,434
SMYKAŁA,434
STAWISZYŃSKA,434
SUCHOJAD,434
SZOSTOK,434
WALSKA,434
WĘCLEWSKA,434
WOJKOWSKA,434
ZACKIEWICZ,434
APANOWICZ,433
BERENDT,433
BROJEK,433
BURTAN,433
BUZA,433
CIECIORA,433
CYSEWSKA,433
DRYNDA,433
DZIADOWICZ,433
GARA,433
GOZDECKA,433
KARABAN,433
KARPIAK,433
LYSENKO,433
OCHENKOWSKA,433
OWOC,433
ROBASZKIEWICZ,433
SERZYSKO,433
WIĘCZKOWSKA,433
ZAGUŁA,433
BIENEK,432
CHABA,432
EBERTOWSKA,432
FAC,432
FLASIŃSKA,432
GAŁACH,432
GRZYMSKA,432
KALISTA,432
KOPYŚĆ,432
MAŁA,432
MASNA,432
MĘKARSKA,432
MŁYŃCZYK,432
SOBIESZCZYK,432
SZYMAŁA,432
TRZMIELEWSKA,432
BIAŁASIK,431
BOLANOWSKA,431
BOROŃSKA,431
CACKO,431
CHUCHLA,431
DZIÓB,431
GOŹLIŃSKA,431
KLEBBA,431
KOŚMICKA,431
KRUŚ,431
KRZEWICKA,431
LATAŃSKA,431
MANDRYSZ,431
METELSKA,431
PADEWSKA,431
PODŻORSKA,431
POWICHROWSKA,431
SKOCZ,431
ŚLESICKA,431
ŚLIWCZYŃSKA,431
WIEKIERA,431
WILMA,431
CHATYS,430
CIENIUCH,430
CYRULIK,430
DANIEC,430
DELEKTA,430
KANTYKA,430
MIRONIUK,430
MORAŃSKA,430
MORAWIAK,430
MYSZA,430
OCH,430
OGRABEK,430
PURGAŁ,430
RYCHCIK,430
SKURZYŃSKA,430
SZPYRA,430
TOKAR,430
BROWARSKA,429
BURGHARDT,429
CZAPIGA,429
ĆWIKOWSKA,429
DOLACIŃSKA,429
DROBNA,429
DYBAŁ,429
DZIOK,429
ELIAS,429
FALĘCKA,429
FITA,429
GARBARZ,429
GARGULA,429
GŁAZOWSKA,429
GROSZKOWSKA,429
KIECA,429
KMIECIŃSKA,429
KRYSTOSIAK,429
MIECZNIK,429
MUSZ,429
PEDRYCZ,429
PIETRUS,429
PRZEKLASA,429
REGIEC,429
SĄCZAWA,429
SIEDLIK,429
STANIEWICZ,429
BORTKIEWICZ,428
CHEŁMECKA,428
CZERKIES,428
DROBNIAK,428
DUMIN,428
EKERT,428
FIJAŁEK,428
KALINKA,428
KLISIEWICZ,428
KNAPIŃSKA,428
MAMROT,428
NĘDZI,428
NIERADKO,428
PRĄDZIŃSKA,428
PUDEŁEK,428
SICIARZ,428
SIEWERT,428
SMOLEC,428
SURZYN,428
TRACZYŃSKA,428
UZARSKA,428
WOJTYŃSKA,428
ZAGDAŃSKA,428
ANDRES,427
ARCZYŃSKA,427
BANASIUK,427
BRACHACZEK,427
CZURYŁO,427
DANIŁOWSKA,427
DWORZAŃSKA,427
DZIEWIOR,427
GIBEK,427
GRUŻEWSKA,427
KROKOS,427
KUBISZYN,427
MIELECH,427
MUĆKO,427
PLAK,427
PRYSTUPA,427
PYCLIK,427
STODOLSKA,427
TRAJDOS,427
DOKTÓR,426
DZIEDZIŃSKA,426
GABRYELCZYK,426
GRYMUZA,426
GWIAŹDZIŃSKA,426
HORODYSKA,426
JASICKA,426
KŁODAWSKA,426
KONEWKA,426
KURBIEL,426
MAJCHRZYCKA,426
MAJTCZAK,426
MALECHA,426
MELANIUK,426
MULTAN,426
OSIPOWICZ,426
PIERZGA,426
PIETREWICZ,426
ROSŁONIEC,426
SHVETS,426
STYPKA,426
SUPRUN,426
WORONKO,426
ZAGÓRNA,426
ZĘBIK,426
ŻURAKOWSKA,426
BANACHOWSKA,425
BŁAŻEJAK,425
BODYCH,425
DANKIEWICZ,425
DOKTOR,425
GARSTECKA,425
GORZAWSKA,425
HAVRYLIUK,425
HESS,425
KAZIRÓD,425
KUBOSZEK,425
ŁASOCHA,425
ŁUPINA,425
PAPCIAK,425
PERLAK,425
RADOWSKA,425
SUCHCICKA,425
SZYMENDERA,425
TREPCZYK,425
TYSZKOWSKA,425
WIŚNIK,425
ZAWORA,425
ŻUKIEWICZ,425
ANGOWSKA,424
BADZIŃSKA,424
BEREK,424
CZACZKOWSKA,424
DROŻDŻOWSKA,424
DZIURDZIA,424
GRALIŃSKA,424
IŻYCKA,424
JĘDRA,424
KAŁAMARZ,424
KERN,424
KOSTUR,424
KOWALÓWKA,424
KÓSKA,424
LORBIECKA,424
ŁĘGOWIK,424
NAMYSŁ,424
PACURA,424
RAKUS,424
RURAŃSKA,424
SŁOBODA,424
SPYTEK,424
SZARKOWSKA,424
SZOKA,424
TADYCH,424
WARSIŃSKA,424
WIEWIÓRSKA,424
WYŁUPEK,424
WYROŚLAK,424
ŻOŁYNIAK,424
FĄFEREK,423
GIERAŁTOWSKA,423
GODZIŃSKA,423
GODZISZEWSKA,423
HAREMZA,423
KOŁODZIEJAK,423
KUPŚ,423
ŁACINA,423
MAMAK,423
OBIAŁA,423
OBRZUD,423
ORPEL,423
PAWLUŚ,423
PAZDRO,423
SŁONIEWSKA,423
SŁUPIŃSKA,423
SZMAGLIŃSKA,423
SZWAJCA,423
WOJDYGA,423
APOSTEL,422
BASIAGA,422
DIDYK,422
GARGAS,422
GOLISZ,422
GOSIK,422
GÓRECZNA,422
HARĘŻLAK,422
KISTOWSKA,422
KLEPCZYŃSKA,422
KONWIŃSKA,422
ŁASZCZYK,422
MACHUL,422
MACIUK,422
MARSZALIK,422
MAZIARCZYK,422
MECHLIŃSKA,422
MYŚLICKA,422
ORACZEWSKA,422
PATEK,422
PIĘTOWSKA,422
ROSOWSKA,422
SZMYTKOWSKA,422
SZWAJ,422
BEŁZA,421
BIRECKA,421
CYDZIK,421
GRZESICA,421
HORAK,421
JASNOS,421
JENDRYSIK,421
JĘDRAL,421
KLIMCZEWSKA,421
KORNEK,421
KRENC,421
KRYCKA,421
LEŻOŃ,421
ŁAZIŃSKA,421
ŁUŻNA,421
MIROSZ,421
RAJCZAKOWSKA,421
SIEMIEŃCZUK,421
SZYMONEK,421
WALENDZIAK,421
WATOŁA,421
WOSIAK,421
ZAWODNIK,421
ANDRYS,420
BARCZYKOWSKA,420
BRUŚ,420
CHOJAK,420
DOBROSZ,420
DUCHNIK,420
DZIEDZICKA,420
DZIENISZ,420
GARBACIAK,420
GNIADO,420
JANIC,420
JAREMEK,420
JEDZINIAK,420
KIDAWA,420
KŁODOWSKA,420
KOPEREK,420
MAŃCZYK,420
MASŁYK,420
MORYŃ,420
NICKEL,420
NYTKO,420
OLSZANOWSKA,420
PROMIŃSKA,420
PYC,420
SIBIGA,420
SZAŁKIEWICZ,420
SZCZECHOWSKA,420
TATARCZYK,420
TESKA,420
TUZ,420
UJAZDOWSKA,420
WIECKA,420
ZIMIŃSKA,420
BŁONIARZ,419
CEMPA,419
CHADAJ,419
CIARKA,419
DŁUGOZIMA,419
DOBOSIEWICZ,419
DUNIKOWSKA,419
GIBKA,419
JANUSZCZAK,419
KAPITAN,419
KAROL,419
KLEMCZAK,419
KOSZAREK,419
MOCNA,419
OGIEGŁO,419
POTERA,419
PRZEWŁOKA,419
RABA,419
RAFAŁOWSKA,419
SAROSIEK,419
SEMLA,419
STWORA,419
SZAWŁOWSKA,419
WARDZYŃSKA,419
WEŁNIAK,419
ŻURALSKA,419
ADRIAN,418
DROHOMIRECKA,418
DYJA,418
DYLIK,418
KOSTYK,418
KURDA,418
KWAPIS,418
OPACKA,418
PELA,418
PŁODZIEŃ,418
ROZPĘDOWSKA,418
SADZIŃSKA,418
SEIFERT,418
TARCZEWSKA,418
TRAWICKA,418
WITOSZEK,418
ANTOŃ,417
BORAK,417
CALIK,417
DACZKOWSKA,417
GRZEŚKÓW,417
HOŁOWACZ,417
HOROSZKO,417
HYDZIK,417
JAŻDŻYK,417
KAJAK,417
KANIUK,417
KAROLCZUK,417
KLISZ,417
KOTT,417
KRZYSTEK,417
KUPAJ,417
NAUMIUK,417
PAPIERSKA,417
PAPROTNA,417
PYŚ,417
RACHUBA,417
SAVCHENKO,417
SOBASZEK,417
SOSNÓWKA,417
STASZOWSKA,417
STEBEL,417
SZARO,417
TOCZYDŁOWSKA,417
TRAFNA,417
WARSZEWSKA,417
WIZA,417
ZIMMER,417
BOIŃSKA,416
BORTNOWSKA,416
BUGAJEWSKA,416
DOROBA,416
DRĄŻYK,416
DRUZGAŁA,416
FALTYN,416
FRYMUS,416
GOŹDZIKOWSKA,416
GWIZDEK,416
HADUCH,416
JAMROZ,416
KŁONOWSKA,416
KORDYLEWSKA,416
KORNIAK,416
KULESA,416
KUŹNIA,416
KUŹNIARSKA,416
ŁODZIŃSKA,416
NAZARKO,416
OLEWNIK,416
PALUSZEWSKA,416
POKRZYWNICKA,416
POŁOŃSKA,416
SADŁOŃ,416
APOLINARSKA,415
CHABIOR,415
CHOSZCZ,415
CZERNIEWSKA,415
GORZKA,415
KLOREK,415
LUTOMSKA,415
MOJSA,415
MOSTEK,415
NIEBUDEK,415
PAPIEROWSKA,415
PASZTALENIEC,415
PLAZA,415
RACZAK,415
SURDEL,415
SZCZOT,415
SZYMECZKO,415
WSZELAKA,415
ZASADZKA,415
ZAWODNIAK,415
ŻOGAŁA,415
BORK,414
BURZEC,414
CIEPLUCHA,414
DRYGALSKA,414
FITRZYK,414
GAURA,414
HENKE,414
HORZELA,414
JABCZYŃSKA,414
JAMRO,414
JASION,414
KONAT,414
KONDZIOŁKA,414
LECHWAR,414
LISS,414
LUKOSZEK,414
ŁOKIETEK,414
MAJKRZAK,414
PAJDZIK,414
PAVLIUK,414
PIECZYRAK,414
PIESZKO,414
RAJCH,414
SASINOWSKA,414
STOCHEL,414
STRZEMIECZNA,414
SWACHA,414
TUCZYŃSKA,414
WIDERSKA,414
WONS,414
WYKURZ,414
ZAKROCKA,414
ŻEBRACKA,414
BANCERZ,413
BĘCZKOWSKA,413
BIENIAK,413
BOCZOŃ,413
BREWKA,413
BUDZEŃ,413
CIBORSKA,413
CICHAŃSKA,413
DYJAS,413
KOBESZKO,413
KOMISAREK,413
KRUPNIK,413
KULUS,413
KURNYTA,413
KUTER,413
KUZIORA,413
MACIERZYŃSKA,413
OGIELA,413
OSETEK,413
OŚMIAŁOWSKA,413
PAJKA,413
PATELCZYK,413
PUSTUŁA,413
SZKWAREK,413
ŚWIATŁOŃ,413
WIRA,413
BARNAT,412
BURDACH,412
BYSTROŃ,412
DOROBEK,412
DURCZOK,412
DZIERŻYŃSKA,412
FELINIAK,412
GAPYS,412
JARGIEŁO,412
JEKIEŁEK,412
KOTYLA,412
LEPCZYŃSKA,412
MICHALISZYN,412
NOCEK,412
ODROBINA,412
OPORSKA,412
PERLIK,412
PLIS,412
PREUSS,412
ROLAK,412
ROZYNEK,412
SCHREIBER,412
SINIARSKA,412
SMOLNIK,412
STEMPEL,412
SWĘDROWSKA,412
SZETELA,412
SZURLEJ,412
BĄBEL,411
CZAJOR,411
CZĘŚCIK,411
DUŻY,411
DYNAK,411
FURMANKIEWICZ,411
GRZEGOROWSKA,411
GWARDIAK,411
ICIEK,411
KADELA,411
KARNICKA,411
MALCZAK,411
MELCER,411
PŁACZKOWSKA,411
PROKURAT,411
RAKOWICZ,411
ROMEK,411
ROSŁAN,411
TOMAKA,411
TOWAREK,411
WNĘTRZAK,411
WOJTYNEK,411
BANAŚKIEWICZ,410
BORZYCH,410
BREŚ,410
BRYGOŁA,410
FUGIEL,410
GARWACKA,410
GORCZOWSKA,410
GRĘBOWIEC,410
HANAS,410
JANDUŁA,410
KOSK,410
KOWALSKI,410
LISOŃ,410
MALKA,410
MAŁKIŃSKA,410
MISZCZYSZYN,410
MORGAŁA,410
MOŻDŻYŃSKA,410
OZIĘBŁO,410
PADZIK,410
PIASZCZYŃSKA,410
PONIKIEWSKA,410
RIEDEL,410
SANDOMIERSKA,410
SENKOWSKA,410
TOMOŃ,410
ULFIK,410
WAŁACHOWSKA,410
WOJCIUK,410
WOJTIUK,410
WOLDAŃSKA,410
WOZIŃSKA,410
BURYŁO,409
CHYCZEWSKA,409
CUKIERSKA,409
GAŚ,409
HAPONIUK,409
KALWASIŃSKA,409
KAWIECKA,409
KLIMKOWICZ,409
ŁACIŃSKA,409
MĄDRZYK,409
MICHALKIEWICZ,409
MYRDA,409
NUCKOWSKA,409
OKUPSKA,409
OSTRĘGA,409
PIEKART,409
PODOBA,409
PRAŻUCH,409
RATUSZNA,409
RESIAK,409
SIERPIEŃ,409
SKOWERA,409
SOLNICA,409
SROKOSZ,409
STRZĄDAŁA,409
STUDENT,409
WAŃKOWICZ,409
WYSZOGRODZKA,409
BAGNIEWSKA,408
BURKAT,408
FRUKACZ,408
GWADERA,408
JAGOSZ,408
KATANA,408
KOPICZKO,408
KUĆMIERZ,408
KURZAC,408
KURZYK,408
KUSTER,408
KUZIO,408
LUBOS,408
MYRCHA,408
ODRZYWOŁEK,408
PACZOS,408
PETERS,408
PODLEŚNY,408
ROGOSZ,408
SKONIECKA,408
TRZPIS,408
ZAKASZEWSKA,408
BAZELA,407
DŁUGOSZEWSKA,407
DOMIŃCZAK,407
DUB,407
HEBA,407
IDZI,407
JANCZUK,407
MASTALSKA,407
MIGALSKA,407
NIEMCZAK,407
OGRODOWICZ,407
PARULSKA,407
PETROVA,407
PIKULA,407
RAPACKA,407
ROGOŻA,407
RYTLEWSKA,407
SMUDA,407
SZULCZYŃSKA,407
ŚMIERCIAK,407
WIESNER,407
ZIARNO,407
ŻABKA,407
BARTZ,406
BASIURA,406
BERSKA,406
CHAJEC,406
CZAPCZYŃSKA,406
DUSZCZAK,406
DZIEKANOWSKA,406
FRANASZEK,406
KALUGA,406
KOTKIEWICZ,406
KUD,406
KUMIĘGA,406
LABOCHA,406
ŁĄTKOWSKA,406
MACHOWIAK,406
MAŁAS,406
MANISTA,406
MOCZARSKA,406
PAŁĘGA,406
PSZENICZNA,406
PTOK,406
SĄDEL,406
WIERCISZEWSKA,406
BARTKÓW,405
BICZYSKO,405
BŁASZCZOK,405
BRONIEK,405
BRYCZEK,405
BUDZICH,405
FRANKÓW,405
GARBIEC,405
GOCEK,405
GUDZ,405
HASIUK,405
KARABIN,405
KLUCZNA,405
MARCHUK,405
MYSIOR,405
NARÓG,405
PRYSZCZ,405
SANDER,405
SINKOWSKA,405
TACZAŁA,405
WICHEREK,405
WIKŁO,405
ZABORNIAK,405
ZAWARTKA,405
ZIELEŃ,405
BUBA,404
DOLEGA,404
DZIAŁA,404
FAŁKOWSKA,404
GOLANOWSKA,404
KLĘK,404
KREMPA,404
MAJCZYNA,404
MIZGALSKA,404
MUDLAFF,404
PAŃCZYSZYN,404
PEDA,404
PIETRZYŃSKA,404
RODE,404
SIUZDAK,404
SMYL,404
SUŁECKA,404
SYSŁO,404
SZUTKOWSKA,404
ULICZKA,404
WARMBIER,404
WOJNIAK,404
WYGANOWSKA,404
ZYDROŃ,404
ŻOŁĄDKIEWICZ,404
BARNA,403
BŁASIK,403
BORTNIK,403
BROMBOSZCZ,403
CIERPKA,403
DZIENNIAK,403
GORZYCKA,403
HAMROL,403
KNOPEK,403
KOZDĘBA,403
KUCNER,403
LEMAN,403
PAŹDZIORA,403
PETER,403
PĘDRAK,403
PIÓRECKA,403
PŁATKOWSKA,403
REMBACZ,403
ROZPARA,403
SŁODCZYK,403
SOWAŁA,403
STRÓŻEWSKA,403
SYC,403
SZYBALSKA,403
TARAPATA,403
WARGOCKA,403
WESTFAL,403
ZATOR,403
ANDZIAK,402
BABECKA,402
CEYNOWA,402
CHYRA,402
CZYLOK,402
IDASIAK,402
JADCZYK,402
JONES,402
KOPEK,402
KOSACKA,402
KUCHNICKA,402
LUDWIK,402
MAKULEC,402
NAWOJSKA,402
OBSZAŃSKA,402
PAPIEWSKA,402
SOCZÓWKA,402
STROJNY,402
SYKULSKA,402
SZWEC,402
ŚLAWSKA,402
ŚWIERGIEL,402
TYNIEC,402
WALKOSZ,402
ZDEBEL,402
BELCZYK,401
BERDZIK,401
BONAR,401
BORYŃ,401
BZDĘGA,401
CHYLA,401
DĘBNIAK,401
FITAS,401
FOLEK,401
GARBACKA,401
GIETKA,401
HANISZEWSKA,401
JURZYK,401
KORTUS,401
KRATA,401
KUNZ,401
MACIEJCZUK,401
MORGA,401
MOSOŃ,401
NATKAŃSKA,401
NAWROTEK,401
NIEMIRSKA,401
PĘPEK,401
RADULSKA,401
RAJCZAK,401
RAJMAN,401
SIWKA,401
SUŁOWSKA,401
TARANEK,401
WACHNICKA,401
ŻULEWSKA,401
BOBOLA,400
BUDZYN,400
CIAŚ,400
CZOSNYKA,400
DYRKACZ,400
FLISEK,400
FOGT,400
GĘCA,400
GRYZŁO,400
HERZOG,400
IMIOŁCZYK,400
JARKOWSKA,400
JENEK,400
MAJEROWSKA,400
MAY,400
MIEDZIANOWSKA,400
MIGDAŁEK,400
MIKŁASZ,400
MSZYCA,400
MURA,400
NIEWIARA,400
NIEWOLA,400
NOJMAN,400
OBROCHTA,400
OSOJCA,400
PODKAŃSKA,400
PRYK,400
RYMER,400
SEWERYNIAK,400
SKRZYPA,400
SONTOWSKA,400
STRANC,400
STUDNIAREK,400
SZYBIŃSKA,400
ZDZIEBKO,400
